,size,iteration_GFW_a1,iteration_GFW_a1-std,iteration_GFW_e,iteration_GFW_e-std,iteration_EPM_a1,iteration_EPM_a1-std,iteration_EPM_e,iteration_EPM_e-std,iteration_COMB_a1,iteration_COMB_a1-std,iteration_COMB_e,iteration_COMB_e-std,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,solved_COMB_a1,solved_COMB_e,runningtime_GFW_a1,runningtime_GFW_a1-std,runningtime_GFW_e,runningtime_GFW_e-std,runningtime_EPM_a1,runningtime_EPM_a1-std,runningtime_EPM_e,runningtime_EPM_e-std,runningtime_COMB_a1,runningtime_COMB_a1-std,runningtime_COMB_e,runningtime_COMB_e-std
21,24x24,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,1,1,1,1,1,1,0.007027149200439453,0.0,0.007027149200439453,0.0,0.017812252044677734,0.0,0.017812252044677734,0.0,0.10444283485412598,0.0,0.10444283485412598,0.0
22,25x25,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,1,1,1,1,1,0.005877971649169922,0.0,0.005877971649169922,0.0,0.01413583755493164,0.0,0.01413583755493164,0.0,0.035325050354003906,0.0,0.035325050354003906,0.0
23,26x26,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,1,1,1,1,1,1,0.007786750793457031,0.0,0.007786750793457031,0.0,0.01995706558227539,0.0,0.01995706558227539,0.0,0.11289215087890625,0.0,0.11289215087890625,0.0
24,27x27,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,12.0,0.0,12.0,0.0,1,1,1,1,1,1,0.008687019348144531,0.0,0.008687019348144531,0.0,0.020679235458374023,0.0,0.020679235458374023,0.0,0.22398877143859863,0.0,0.22398877143859863,0.0
25,28x28,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,0.0069730281829833984,0.0,0.0069730281829833984,0.0,0.016790151596069336,0.0,0.016790151596069336,0.0,0.021045923233032227,0.0,0.021045923233032227,0.0
26,29x29,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,1,1,1,1,1,1,0.007620096206665039,0.0,0.007620096206665039,0.0,0.016554832458496094,0.0,0.016554832458496094,0.0,0.06770610809326172,0.0,0.06770610809326172,0.0
27,30x30,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,,,1,1,1,1,0,0,0.008357763290405273,0.0,0.008357763290405273,0.0,0.016865968704223633,0.0,0.016865968704223633,0.0,,,,
28,31x31,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,,,1,1,1,1,0,0,0.008414983749389648,0.0,0.008414983749389648,0.0,0.018435001373291016,0.0,0.018435001373291016,0.0,,,,
29,32x32,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1,1,1,1,1,1,0.008638858795166016,0.0,0.008638858795166016,0.0,0.019628286361694336,0.0,0.019628286361694336,0.0,18.938652276992798,0.0,18.938652276992798,0.0
30,33x33,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,,,,,1,1,1,1,0,0,0.012688636779785156,0.0,0.012688636779785156,0.0,0.04235363006591797,0.0,0.04235363006591797,0.0,,,,
31,34x34,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,1,1,1,1,1,1,0.012683868408203125,0.0,0.012683868408203125,0.0,0.020718097686767578,0.0,0.020718097686767578,0.0,0.09220623970031738,0.0,0.09220623970031738,0.0
32,35x35,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1,1,1,1,1,1,0.03508615493774414,0.0,0.03508615493774414,0.0,0.042060136795043945,0.0,0.042060136795043945,0.0,0.15024638175964355,0.0,0.15024638175964355,0.0
33,36x36,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.014751672744750977,0.0,0.014751672744750977,0.0,0.012241363525390625,0.0,0.012241363525390625,0.0,0.0,0.0,0.0,0.0
34,37x37,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1,1,1,1,1,1,0.01623058319091797,0.0,0.01623058319091797,0.0,0.03484463691711426,0.0,0.03484463691711426,0.0,0.0676262378692627,0.0,0.0676262378692627,0.0
35,38x38,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.01809406280517578,0.0,0.01809406280517578,0.0,0.03692793846130371,0.0,0.03692793846130371,0.0,0.0,0.0,0.0,0.0
36,39x39,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.015614509582519531,0.0,0.015614509582519531,0.0,0.02487015724182129,0.0,0.02487015724182129,0.0,0.0,0.0,0.0,0.0
37,40x40,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.013323307037353516,0.0,0.013323307037353516,0.0,0.024834871292114258,0.0,0.024834871292114258,0.0,0.0,0.0,0.0,0.0
38,41x41,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1,1,1,1,1,1,0.016877174377441406,0.0,0.016877174377441406,0.0,0.03686118125915527,0.0,0.03686118125915527,0.0,0.07897520065307617,0.0,0.07897520065307617,0.0
39,42x42,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,0.014254093170166016,0.0,0.014254093170166016,0.0,0.02709817886352539,0.0,0.02709817886352539,0.0,0.04310297966003418,0.0,0.04310297966003418,0.0
40,43x43,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.02237415313720703,0.0,0.02237415313720703,0.0,0.016622066497802734,0.0,0.016622066497802734,0.0,0.0,0.0,0.0,0.0
41,44x44,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.02121901512145996,0.0,0.02121901512145996,0.0,0.04129672050476074,0.0,0.04129672050476074,0.0,0.0,0.0,0.0,0.0
42,45x45,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1,1,1,1,1,1,0.02731490135192871,0.0,0.02731490135192871,0.0,0.057920217514038086,0.0,0.057920217514038086,0.0,0.09097623825073242,0.0,0.14768433570861816,0.0
43,46x46,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,0.01897883415222168,0.0,0.01897883415222168,0.0,0.030391216278076172,0.0,0.030391216278076172,0.0,0.050298213958740234,0.0,0.050298213958740234,0.0
44,47x47,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.02257990837097168,0.0,0.02257990837097168,0.0,0.018439054489135742,0.0,0.018439054489135742,0.0,0.0,0.0,0.0,0.0
45,48x48,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0187680721282959,0.0,0.0187680721282959,0.0,0.020855188369750977,0.0,0.020855188369750977,0.0,0.0,0.0,0.0,0.0
46,49x49,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.028411149978637695,0.0,0.028411149978637695,0.0,0.020849943161010742,0.0,0.020849943161010742,0.0,0.0,0.0,0.0,0.0
47,50x50,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.02253866195678711,0.0,0.02253866195678711,0.0,0.02295088768005371,0.0,0.02295088768005371,0.0,0.0,0.0,0.0,0.0
